GAME_DATE,SEASON,OPPONENT,IS_HOME,DAYS_RESTED,WON_GAME,SEASON_AVG_PTS_MURRAY_OUT,SEASON_AVG_REB_MURRAY_OUT,SEASON_AVG_AST_MURRAY_OUT,MURRAY_OUT,SEASON_AVG_PTS,SEASON_AVG_REB,SEASON_AVG_AST,SEASON_AVG_MIN,SEASON_AVG_FGA,SEASON_AVG_FGM,SEASON_AVG_FG_PCT,SEASON_AVG_FG3A,SEASON_AVG_FG3M,SEASON_AVG_FG3_PCT,SEASON_AVG_FTA,SEASON_AVG_FTM,SEASON_AVG_FT_PCT,ROLL_3_PTS,ROLL_3_REB,ROLL_3_AST,ROLL_3_MIN,ROLL_3_FGA,ROLL_3_FGM,ROLL_3_FG_PCT,ROLL_3_FG3A,ROLL_3_FG3M,ROLL_3_FG3_PCT,ROLL_3_FTA,ROLL_3_FTM,ROLL_3_FT_PCT,ROLL_5_PTS,ROLL_5_REB,ROLL_5_AST,ROLL_5_MIN,ROLL_5_FGA,ROLL_5_FGM,ROLL_5_FG_PCT,ROLL_5_FG3A,ROLL_5_FG3M,ROLL_5_FG3_PCT,ROLL_5_FTA,ROLL_5_FTM,ROLL_5_FT_PCT,ROLL_10_PTS,ROLL_10_REB,ROLL_10_AST,ROLL_10_MIN,ROLL_10_FGA,ROLL_10_FGM,ROLL_10_FG_PCT,ROLL_10_FG3A,ROLL_10_FG3M,ROLL_10_FG3_PCT,ROLL_10_FTA,ROLL_10_FTM,ROLL_10_FT_PCT,HEAD2HEAD_AVG_PTS,HEAD2HEAD_AVG_REB,HEAD2HEAD_AVG_AST,HEAD2HEAD_AVG_MIN,HEAD2HEAD_AVG_FGA,HEAD2HEAD_AVG_FGM,HEAD2HEAD_AVG_FG_PCT,HEAD2HEAD_AVG_FG3A,HEAD2HEAD_AVG_FG3M,HEAD2HEAD_AVG_FG3_PCT,HEAD2HEAD_AVG_FTA,HEAD2HEAD_AVG_FTM,HEAD2HEAD_AVG_FT_PCT,OPP_DEF_RATING,OPP_PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_FGA,OPP_FGM,OPP_FG_PCT,OPP_FG3A,OPP_FG3M,OPP_FG3_PCT,OPP_FTA,OPP_FTM,OPP_FT_PCT,PTS,REB,AST
2024-10-26,2024,LAC,1,2.0,0,,,,0,16.0,12.0,13.0,35.0,13.0,6.0,0.462,3.0,1.0,0.333,4.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.307692307692307,13.615384615384615,8.461538461538462,36.0,18.846153846153847,9.307692307692308,0.509,3.923076923076923,1.3076923076923077,0.2663846153846154,8.307692307692308,7.384615384615385,0.8279230769230769,111.84380656839927,0.4152483221476509,115.33333333333331,44.666666666666664,27.333333333333332,87.33333333333333,41.333333333333336,0.4773333333333333,28.666666666666668,9.0,0.3206666666666667,31.333333333333332,23.666666666666668,0.7613333333333333,41,9,4
2024-10-28,2024,TOR,0,2.0,1,,,,0,28.5,10.5,8.5,36.0,19.5,10.0,0.5,7.5,4.0,0.45799999999999996,6.0,4.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,12.375,6.75,33.875,15.75,9.625,0.625,2.125,0.875,0.325,5.875,5.375,0.9195,103.63027806385168,0.4315555555555555,107.33333333333331,46.0,26.333333333333332,84.0,37.333333333333336,0.4453333333333333,27.666666666666668,9.333333333333334,0.331,29.333333333333332,23.333333333333332,0.7663333333333333,40,10,4
2024-10-29,2024,BKN,0,1.0,1,,,,0,32.333333333333336,10.333333333333334,7.0,38.666666666666664,22.0,12.666666666666666,0.5556666666666666,6.666666666666667,3.6666666666666665,0.5053333333333333,4.666666666666667,3.3333333333333335,0.6666666666666666,32.333333333333336,10.333333333333334,7.0,38.666666666666664,22.0,12.666666666666666,0.5556666666666666,6.666666666666667,3.6666666666666665,0.5053333333333333,4.666666666666667,3.3333333333333335,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,27.375,12.375,9.125,34.375,16.25,10.125,0.63675,2.25,0.625,0.28125,7.25,6.5,0.9103749999999999,107.31833462632534,0.4296666666666666,110.66666666666669,42.333333333333336,22.0,88.33333333333333,38.0,0.4303333333333333,41.666666666666664,15.666666666666666,0.3763333333333333,23.0,19.0,0.8276666666666667,29,18,16
2024-11-01,2024,MIN,0,3.0,0,,,,0,31.5,12.25,9.25,39.25,20.5,11.75,0.5575,5.0,2.75,0.379,6.75,5.25,0.7115,36.666666666666664,12.333333333333334,8.0,40.666666666666664,23.0,13.666666666666666,0.5893333333333334,5.666666666666667,3.3333333333333335,0.39433333333333326,7.666666666666667,6.0,0.6986666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,28.423076923076923,12.461538461538462,8.115384615384615,36.38461538461539,19.76923076923077,10.884615384615385,0.5632692307692307,3.8076923076923075,1.2692307692307692,0.3075769230769231,6.730769230769231,5.384615384615385,0.7770769230769231,114.57776590058792,0.4157777777777777,114.33333333333331,41.666666666666664,28.666666666666668,82.0,39.666666666666664,0.4843333333333333,42.0,17.666666666666668,0.4216666666666667,23.0,17.333333333333332,0.7683333333333332,26,9,13
2024-11-02,2024,UTA,1,1.0,1,27.271317829457363,12.813953488372093,8.426356589147288,1,30.4,11.6,10.0,39.4,19.6,11.0,0.546,4.6,2.6,0.4366,7.4,5.8,0.7292,31.666666666666668,12.333333333333334,11.0,41.666666666666664,19.666666666666668,11.666666666666666,0.5766666666666667,2.6666666666666665,1.6666666666666667,0.4223333333333333,8.333333333333334,6.666666666666667,0.7153333333333333,30.4,11.6,10.0,39.4,19.6,11.0,0.546,4.6,2.6,0.4366,7.4,5.8,0.7292,,,,,,,,,,,,,,26.071428571428573,10.928571428571429,9.0,32.285714285714285,15.357142857142858,10.0,0.6547142857142857,2.9285714285714284,1.5,0.5106428571428572,5.5,4.571428571428571,0.8735714285714286,93.99237544367028,0.4226111111111111,95.33333333333331,48.333333333333336,22.333333333333332,87.66666666666667,33.666666666666664,0.3843333333333333,38.333333333333336,10.333333333333334,0.2656666666666666,20.666666666666668,17.666666666666668,0.86,27,16,9
2024-11-04,2024,TOR,1,2.0,1,27.26923076923077,12.838461538461539,8.430769230769231,1,29.833333333333332,12.333333333333334,9.833333333333334,37.833333333333336,19.333333333333332,10.833333333333334,0.5476666666666666,4.5,2.6666666666666665,0.4888333333333333,6.833333333333333,5.5,0.7743333333333333,27.333333333333332,14.333333333333334,12.666666666666666,37.0,16.666666666666668,9.0,0.5396666666666666,2.3333333333333335,1.6666666666666667,0.4723333333333333,9.0,7.666666666666667,0.882,32.6,12.4,9.2,38.4,20.6,11.8,0.5648,4.8,3.0,0.52,7.4,6.0,0.7792,,,,,,,,,,,,,,27.11111111111111,12.11111111111111,6.444444444444445,35.0,17.0,10.555555555555555,0.6296666666666666,2.4444444444444446,1.1111111111111112,0.35555555555555557,5.444444444444445,4.888888888888889,0.8728888888888888,118.03616943803856,0.4423624161073826,129.66666666666666,43.666666666666664,34.333333333333336,97.66666666666669,50.0,0.5136666666666666,33.333333333333336,12.0,0.3553333333333333,24.666666666666668,17.666666666666668,0.741,28,14,13
2024-11-06,2024,OKC,1,2.0,1,27.27480916030534,12.84732824427481,8.465648854961833,1,29.571428571428573,12.571428571428571,10.285714285714286,37.857142857142854,19.714285714285715,10.714285714285714,0.5344285714285715,4.571428571428571,2.4285714285714284,0.44757142857142856,7.0,5.714285714285714,0.7887142857142857,27.0,13.0,11.666666666666666,36.0,18.666666666666668,9.333333333333334,0.5036666666666667,4.0,2.0,0.539,7.333333333333333,6.333333333333333,0.8916666666666666,30.0,13.4,11.0,38.6,19.8,11.0,0.5482,3.4,1.8,0.4434,7.4,6.2,0.8042,,,,,,,,,,,,,,22.857142857142858,12.142857142857142,8.714285714285714,33.785714285714285,14.071428571428571,8.785714285714286,0.6407857142857143,2.642857142857143,0.7857142857142857,0.35964285714285715,5.071428571428571,4.5,0.8629285714285714,112.50654107796966,0.4246666666666667,114.66666666666669,42.666666666666664,26.333333333333332,88.0,42.0,0.4749999999999999,39.666666666666664,15.666666666666666,0.395,18.0,15.0,0.8290000000000001,23,20,16
2024-11-08,2024,MIA,1,2.0,1,,,,0,28.75,13.5,11.0,38.0,19.75,10.5,0.523875,4.375,2.25,0.43325,6.875,5.5,0.7735000000000001,26.0,16.666666666666668,12.666666666666666,35.666666666666664,20.0,9.666666666666666,0.48700000000000004,4.0,1.6666666666666667,0.42766666666666664,6.0,5.0,0.8473333333333333,26.6,15.4,13.4,37.6,18.4,9.2,0.5048,3.0,1.4,0.39,8.2,6.8,0.8375999999999999,,,,,,,,,,,,,,24.153846153846153,13.076923076923077,7.6923076923076925,37.15384615384615,15.692307692307692,9.307692307692308,0.6018461538461539,2.6153846153846154,1.0,0.3099230769230769,5.461538461538462,4.538461538461538,0.8544615384615385,112.37440507667898,0.4202222222222222,113.33333333333331,48.0,23.333333333333332,93.0,40.0,0.4306666666666666,35.666666666666664,14.333333333333334,0.4013333333333333,24.666666666666668,19.0,0.7859999999999999,30,11,14
2024-11-10,2024,DAL,1,2.0,1,,,,0,28.88888888888889,13.222222222222221,11.333333333333334,38.22222222222222,19.0,10.555555555555555,0.5596666666666666,4.0,2.111111111111111,0.49622222222222223,6.888888888888889,5.666666666666667,0.7986666666666667,27.0,15.0,14.333333333333334,39.0,18.333333333333332,10.0,0.5836666666666667,3.0,1.0,0.511,7.0,6.0,0.8473333333333333,26.8,14.0,13.0,37.4,17.8,9.6,0.5614,3.2,1.6,0.5900000000000001,7.0,6.0,0.8684,,,,,,,,,,,,,,22.454545454545453,12.090909090909092,7.0,34.45454545454545,16.272727272727273,9.0,0.5582727272727273,3.4545454545454546,1.0,0.22872727272727272,4.636363636363637,3.4545454545454546,0.7120909090909091,118.12319031324034,0.422111111111111,119.66666666666669,41.333333333333336,26.666666666666668,87.33333333333333,44.0,0.5046666666666666,35.666666666666664,12.666666666666666,0.3553333333333333,22.666666666666668,19.0,0.8396666666666667,37,18,15
2024-11-22,2024,DAL,1,12.0,0,,,,0,29.7,13.7,11.7,38.2,19.2,10.8,0.5656,3.9,2.2,0.5466,7.0,5.9,0.8188000000000001,30.0,16.333333333333332,15.0,39.0,18.0,11.0,0.6383333333333333,2.3333333333333335,1.6666666666666667,0.7776666666666667,7.0,6.333333333333333,0.8889999999999999,29.0,15.8,13.4,37.0,18.8,10.6,0.5852,3.2,1.8,0.6566,6.6,6.0,0.9084,29.7,13.7,11.7,38.2,19.2,10.8,0.5656,3.9,2.2,0.5466,7.0,5.9,0.8188000000000001,23.666666666666668,12.583333333333334,7.666666666666667,34.75,16.666666666666668,9.333333333333334,0.5633333333333334,3.4166666666666665,1.1666666666666667,0.29300000000000004,4.916666666666667,3.8333333333333335,0.7360833333333333,119.8969480776853,0.4205,121.0,51.333333333333336,23.333333333333332,90.66666666666669,44.333333333333336,0.4883333333333333,29.666666666666668,11.0,0.3723333333333333,26.333333333333332,21.333333333333332,0.8036666666666666,33,17,10
2024-11-23,2024,LAL,0,1.0,1,,,,0,30.0,14.0,11.545454545454545,38.27272727272727,19.454545454545453,11.0,0.5679090909090909,3.727272727272727,2.1818181818181817,0.5878181818181818,7.0,5.818181818181818,0.8092727272727274,33.333333333333336,15.333333333333334,13.0,39.0,18.666666666666668,12.333333333333334,0.6853333333333333,2.0,2.0,1.0,7.333333333333333,6.666666666666667,0.9046666666666666,30.2,16.0,13.6,38.8,19.6,11.2,0.5922,2.8,1.6,0.7066,7.2,6.2,0.8512000000000001,31.4,14.2,11.4,38.6,20.1,11.5,0.5785,3.8,2.3,0.6133,7.3,6.1,0.8151999999999999,26.476190476190474,13.714285714285714,9.619047619047619,37.476190476190474,18.523809523809526,10.19047619047619,0.5694761904761906,3.7142857142857144,1.2380952380952381,0.3309047619047619,5.666666666666667,4.857142857142857,0.8008095238095239,110.61346362649296,0.4093333333333333,108.66666666666669,46.333333333333336,23.333333333333332,86.0,40.333333333333336,0.4716666666666667,31.666666666666668,11.333333333333334,0.3856666666666666,21.0,16.666666666666668,0.8213333333333334,34,13,8
2024-11-25,2024,NYK,1,2.0,0,,,,0,30.333333333333332,13.916666666666666,11.25,38.166666666666664,19.5,11.083333333333334,0.5705833333333333,4.0,2.25,0.5745833333333333,7.083333333333333,5.916666666666667,0.8147500000000001,34.666666666666664,16.0,11.0,38.0,21.0,12.666666666666666,0.6033333333333333,4.0,2.6666666666666665,0.8096666666666666,7.666666666666667,6.666666666666667,0.863,31.4,15.8,12.6,38.6,19.2,11.6,0.6212,3.2,2.0,0.7524,7.2,6.2,0.8512000000000001,30.7,14.6,11.8,38.6,19.5,11.3,0.5847,3.3,1.9,0.5979,7.3,6.2,0.8276999999999999,27.428571428571427,11.285714285714286,6.428571428571429,31.285714285714285,17.571428571428573,11.0,0.6268571428571429,3.4285714285714284,1.0,0.2327142857142857,5.285714285714286,4.428571428571429,0.910142857142857,105.49657304125788,0.413388888888889,104.66666666666669,41.0,25.333333333333332,94.66666666666669,39.666666666666664,0.42,40.333333333333336,12.333333333333334,0.2996666666666667,18.666666666666668,13.0,0.7296666666666667,22,7,7
2024-11-27,2024,UTA,0,2.0,1,,,,0,29.692307692307693,13.384615384615385,10.923076923076923,37.69230769230769,19.53846153846154,10.923076923076923,0.5613076923076923,4.230769230769231,2.230769230769231,0.5523846153846154,6.6923076923076925,5.615384615384615,0.8290000000000001,29.666666666666668,12.333333333333334,8.333333333333334,36.0,20.666666666666668,11.333333333333334,0.5469999999999999,5.333333333333333,2.3333333333333335,0.5716666666666667,5.666666666666667,4.666666666666667,0.863,31.2,13.2,10.8,37.2,19.2,11.6,0.6212,4.0,2.2,0.743,6.4,5.8,0.9178000000000001,28.9,14.3,12.1,37.4,18.8,10.4,0.563,3.5,1.8,0.5665,7.3,6.3,0.8776999999999999,26.133333333333333,11.266666666666667,9.0,32.13333333333333,15.533333333333333,10.0,0.6481333333333335,3.0,1.6,0.5266000000000001,5.4,4.533333333333333,0.8820000000000001,110.76345431789736,0.4438888888888889,118.0,47.333333333333336,25.333333333333332,89.66666666666667,42.666666666666664,0.4786666666666666,38.0,15.0,0.4063333333333334,21.666666666666668,17.666666666666668,0.8073333333333333,30,10,7
2024-12-01,2024,LAC,0,4.0,0,,,,0,29.714285714285715,13.142857142857142,10.642857142857142,37.42857142857143,19.5,11.071428571428571,0.5700714285714286,4.142857142857143,2.2142857142857144,0.5605714285714286,6.428571428571429,5.357142857142857,0.8174285714285715,28.666666666666668,10.0,7.333333333333333,34.333333333333336,19.666666666666668,11.333333333333334,0.578,5.666666666666667,2.3333333333333335,0.4606666666666666,4.333333333333333,3.6666666666666665,0.8473333333333333,31.2,13.0,9.4,36.0,20.4,12.0,0.5888,4.4,2.4,0.6764,5.6,4.8,0.8512000000000001,29.0,13.5,11.2,36.7,19.1,10.8,0.5751000000000001,3.8,2.0,0.6332,6.3,5.4,0.8597999999999999,28.285714285714285,13.285714285714286,8.142857142857142,36.07142857142857,19.357142857142858,9.642857142857142,0.5110714285714285,4.5,1.7142857142857142,0.28900000000000003,8.285714285714286,7.285714285714286,0.8223571428571429,106.90673793782528,0.3949444444444444,101.33333333333331,44.0,25.333333333333332,82.33333333333333,39.0,0.4713333333333334,34.333333333333336,11.333333333333334,0.3313333333333333,14.666666666666666,12.0,0.8436666666666667,28,14,11
2024-12-03,2024,GSW,1,2.0,1,,,,0,29.6,13.2,10.666666666666666,37.53333333333333,19.8,11.133333333333333,0.5654,4.333333333333333,2.2,0.5422666666666667,6.266666666666667,5.133333333333334,0.7962666666666667,26.666666666666668,10.333333333333334,8.333333333333334,35.0,21.0,11.333333333333334,0.5446666666666667,5.666666666666667,2.0,0.413,3.0,2.0,0.7223333333333333,29.4,12.2,8.6,36.2,21.0,11.8,0.5650000000000001,5.2,2.2,0.5336000000000001,4.8,3.6,0.7512000000000001,29.2,14.0,11.0,36.6,19.9,11.2,0.5751,4.2,2.0,0.5951000000000001,5.7,4.8,0.8298,28.38888888888889,13.277777777777779,8.5,35.05555555555556,19.055555555555557,10.444444444444445,0.5494444444444445,3.7777777777777777,0.8333333333333334,0.22361111111111112,8.055555555555555,6.666666666666667,0.8253333333333334,107.01155462184876,0.4231111111111111,108.66666666666669,47.666666666666664,28.333333333333332,94.33333333333331,39.333333333333336,0.418,45.333333333333336,16.333333333333332,0.361,18.666666666666668,13.666666666666666,0.7313333333333333,38,10,6
2024-12-05,2024,CLE,0,2.0,0,,,,0,30.125,13.0,10.375,37.6875,20.0625,11.3125,0.5665,4.3125,2.25,0.55525,6.4375,5.25,0.7951250000000001,32.0,11.333333333333334,8.0,37.666666666666664,22.333333333333332,13.0,0.5890000000000001,4.666666666666667,2.3333333333333335,0.5676666666666667,5.333333333333333,3.6666666666666665,0.6483333333333333,30.4,10.8,7.8,36.4,21.4,12.0,0.5634,5.6,2.4,0.48360000000000003,5.2,4.0,0.764,30.3,13.4,10.7,37.6,20.5,11.6,0.5778000000000001,4.2,2.0,0.5951000000000001,6.2,5.1,0.8076000000000001,22.5,13.5,9.875,33.75,14.375,8.875,0.624125,2.25,1.0,0.375,4.5,3.75,0.854125,108.27282157676348,0.4284444444444444,111.33333333333331,43.0,24.666666666666668,87.33333333333333,40.0,0.4599999999999999,40.0,14.666666666666666,0.3696666666666666,22.333333333333332,16.666666666666668,0.7546666666666667,27,20,11
2024-12-07,2024,WAS,0,2.0,0,27.242424242424242,12.901515151515152,8.522727272727273,1,29.941176470588236,13.411764705882353,10.411764705882353,37.76470588235294,20.41176470588235,11.411764705882353,0.5625882352941176,4.235294117647059,2.1176470588235294,0.5225882352941177,6.117647058823529,5.0,0.8071764705882354,31.0,14.666666666666666,9.333333333333334,39.333333333333336,24.666666666666668,13.0,0.5276666666666666,4.666666666666667,1.6666666666666667,0.3453333333333333,4.666666666666667,3.3333333333333335,0.7593333333333333,29.0,12.2,8.4,36.8,22.6,12.2,0.5434,4.8,1.8,0.3978,3.8,2.8,0.789,30.2,14.0,10.5,37.7,20.9,11.9,0.5823,4.0,1.9,0.5751,5.5,4.5,0.8201,31.375,13.375,8.875,33.25,16.625,11.75,0.7222500000000001,2.25,1.375,0.43962500000000004,7.25,6.5,0.8843749999999999,98.00103842159916,0.428,100.66666666666669,44.0,22.333333333333332,89.66666666666667,37.333333333333336,0.417,32.666666666666664,8.666666666666666,0.2533333333333333,21.333333333333332,17.333333333333332,0.7949999999999999,56,16,8
2024-12-08,2024,ATL,0,1.0,1,27.458646616541355,12.924812030075188,8.518796992481203,1,31.38888888888889,13.555555555555555,10.277777777777779,37.833333333333336,21.444444444444443,12.0,0.5626666666666666,4.333333333333333,2.1666666666666665,0.5213333333333333,6.5,5.222222222222222,0.8007777777777778,40.333333333333336,15.333333333333334,8.333333333333334,39.333333333333336,29.666666666666668,16.333333333333332,0.5489999999999999,4.333333333333333,2.0,0.4166666666666667,7.666666666666667,5.666666666666667,0.8233333333333333,35.8,14.0,8.6,38.2,26.4,14.8,0.5662,4.6,2.0,0.4406,6.0,4.2,0.7274,33.5,13.6,9.7,37.7,22.8,13.2,0.5937,4.3,2.1,0.5917999999999999,6.2,5.0,0.8226000000000001,19.375,12.375,8.625,32.75,13.75,7.5,0.5605,3.5,1.375,0.46149999999999997,4.375,3.0,0.655,112.48358992719896,0.4498791946308724,125.66666666666669,51.0,33.0,99.33333333333331,48.0,0.4836666666666665,36.666666666666664,12.0,0.323,21.333333333333332,17.666666666666668,0.8273333333333334,48,14,8
2024-12-13,2024,LAC,1,5.0,1,,,,0,32.26315789473684,13.578947368421053,10.157894736842104,37.68421052631579,21.842105263157894,12.263157894736842,0.5638947368421053,4.421052631578948,2.210526315789474,0.5202105263157895,6.842105263157895,5.526315789473684,0.8031578947368422,43.666666666666664,16.666666666666668,9.0,37.666666666666664,31.333333333333332,17.333333333333332,0.5499999999999999,5.0,2.0,0.3333333333333333,9.0,7.0,0.846,39.4,14.8,8.8,38.4,28.4,15.6,0.5466,5.2,2.2,0.4072,8.0,6.0,0.7632,35.3,13.9,9.1,37.2,24.4,13.8,0.5677,4.8,2.3,0.5418,6.8,5.4,0.8072000000000001,28.266666666666666,13.333333333333334,8.333333333333334,36.266666666666666,19.666666666666668,9.8,0.5103333333333333,4.666666666666667,1.7333333333333334,0.28880000000000006,8.0,6.933333333333334,0.8008666666666666,112.26083561108942,0.4125100671140939,115.0,37.666666666666664,26.333333333333332,91.33333333333331,43.333333333333336,0.473,34.333333333333336,13.333333333333334,0.3876666666666666,17.666666666666668,15.0,0.8483333333333333,16,7,2
2024-12-16,2024,SAC,0,3.0,1,,,,0,31.45,13.25,9.75,37.3,21.2,11.95,0.5690500000000001,4.3,2.2,0.5442,6.7,5.35,0.788,40.0,12.333333333333334,6.0,34.666666666666664,25.666666666666668,15.0,0.6056666666666667,4.666666666666667,2.6666666666666665,0.6666666666666666,10.0,7.333333333333333,0.6793333333333332,37.0,13.4,7.0,36.6,25.4,14.4,0.5799999999999998,4.2,2.2,0.55,8.0,6.0,0.7632,33.2,12.8,7.8,36.4,23.2,13.1,0.5725,4.7,2.2,0.5418,6.4,4.8,0.7572,28.23076923076923,10.692307692307692,9.923076923076923,35.92307692307692,18.46153846153846,10.615384615384615,0.5721538461538461,3.230769230769231,0.9230769230769231,0.27561538461538465,7.384615384615385,6.076923076923077,0.8323076923076923,128.1715929897986,0.4247777777777777,130.66666666666666,45.666666666666664,32.0,94.0,48.333333333333336,0.513,37.0,16.0,0.4246666666666667,20.333333333333332,18.0,0.8243333333333333,20,14,13
2024-12-19,2024,POR,0,3.0,0,,,,0,30.904761904761905,13.285714285714286,9.904761904761905,37.333333333333336,21.095238095238095,11.761904761904763,0.5619999999999999,4.380952380952381,2.142857142857143,0.5262380952380953,6.571428571428571,5.238095238095238,0.7861904761904762,28.0,11.666666666666666,7.666666666666667,34.333333333333336,19.0,10.333333333333334,0.558,4.666666666666667,2.0,0.5556666666666666,7.0,5.333333333333333,0.6986666666666667,33.4,14.2,8.4,36.2,24.4,13.2,0.5476,4.6,1.8,0.43339999999999995,7.0,5.2,0.7575999999999999,31.9,12.5,8.1,36.3,22.9,12.6,0.5555,5.1,2.1,0.4585,6.1,4.6,0.7607999999999999,28.05263157894737,10.473684210526315,7.2631578947368425,32.68421052631579,18.842105263157894,11.0,0.6111578947368421,3.5789473684210527,1.4736842105263157,0.3815263157894737,5.2105263157894735,4.578947368421052,0.882842105263158,110.07360959651038,0.4075555555555555,107.66666666666669,44.333333333333336,24.0,86.66666666666667,39.666666666666664,0.4586666666666667,42.0,13.333333333333334,0.3153333333333333,17.0,15.0,0.8716666666666667,34,6,8
2024-12-22,2024,NOP,0,3.0,1,,,,0,31.045454545454547,12.954545454545455,9.818181818181818,37.31818181818182,20.954545454545453,11.818181818181818,0.5692727272727273,4.454545454545454,2.227272727272727,0.5326363636363637,6.454545454545454,5.181818181818182,0.795909090909091,23.333333333333332,9.0,7.666666666666667,35.0,15.333333333333334,9.0,0.6033333333333334,4.666666666666667,2.3333333333333335,0.6113333333333334,4.0,3.0,0.75,34.8,11.4,7.8,35.8,22.8,13.2,0.592,5.2,2.6,0.5668,7.6,5.8,0.7575999999999999,31.9,11.8,8.1,36.3,22.7,12.7,0.5677000000000001,5.0,2.2,0.48230000000000006,5.7,4.3,0.7733,31.384615384615383,12.0,11.23076923076923,36.30769230769231,19.384615384615383,12.538461538461538,0.6537692307692307,4.384615384615385,1.9230769230769231,0.4608461538461538,5.461538461538462,4.384615384615385,0.683,105.81649371927908,0.4068888888888889,103.33333333333331,41.333333333333336,24.0,87.33333333333333,37.666666666666664,0.431,33.0,13.333333333333334,0.4073333333333334,19.666666666666668,14.666666666666666,0.757,27,13,10
2024-12-23,2024,PHX,1,1.0,1,27.611940298507463,12.932835820895523,8.514925373134329,1,30.869565217391305,12.956521739130435,9.826086956521738,37.56521739130435,20.91304347826087,11.782608695652174,0.5684347826086956,4.391304347826087,2.217391304347826,0.5384782608695652,6.391304347826087,5.086956521739131,0.7873913043478262,27.0,11.0,10.333333333333334,39.333333333333336,19.0,10.666666666666666,0.5643333333333334,5.0,2.3333333333333335,0.5003333333333334,4.333333333333333,3.3333333333333335,0.7833333333333332,29.0,10.8,8.2,36.6,19.0,11.0,0.5892,4.6,2.4,0.6002000000000001,6.0,4.6,0.7392000000000001,32.4,12.4,8.4,37.4,22.7,12.9,0.5777,4.6,2.2,0.5204,6.0,4.4,0.7333,28.45,12.75,8.65,36.85,20.45,11.4,0.5666500000000001,3.55,1.3,0.32605000000000006,5.7,4.35,0.6069500000000001,117.02127659574468,0.4177777777777777,117.33333333333331,41.666666666666664,27.0,83.0,42.666666666666664,0.516,32.666666666666664,12.666666666666666,0.3893333333333333,23.333333333333332,19.333333333333332,0.8293333333333334,32,2,7
2024-12-25,2024,PHX,0,2.0,0,,,,0,30.916666666666668,12.5,9.708333333333334,37.25,20.75,11.791666666666666,0.5741666666666666,4.458333333333333,2.2916666666666665,0.5438333333333333,6.333333333333333,5.041666666666667,0.7879166666666668,31.0,7.0,8.333333333333334,36.666666666666664,18.333333333333332,12.0,0.6593333333333333,5.0,3.3333333333333335,0.667,4.666666666666667,3.6666666666666665,0.7999999999999999,25.8,8.4,8.0,35.6,16.6,10.0,0.6132,4.6,2.6,0.6336,4.4,3.2,0.73,32.6,11.6,8.4,37.0,22.5,12.8,0.5799000000000001,4.9,2.4,0.5204000000000001,6.2,4.6,0.7466,28.61904761904762,12.238095238095237,8.571428571428571,36.523809523809526,20.285714285714285,11.428571428571429,0.5732857142857144,3.6666666666666665,1.4285714285714286,0.3422857142857143,5.666666666666667,4.333333333333333,0.6161428571428571,109.38129110186551,0.4139444444444445,108.66666666666669,39.333333333333336,27.0,81.0,39.333333333333336,0.4876666666666666,30.666666666666668,12.0,0.3923333333333333,22.0,18.0,0.8106666666666666,25,15,2
2024-12-27,2024,CLE,1,2.0,0,,,,0,30.68,12.6,9.4,37.28,20.68,11.72,0.57224,4.56,2.28,0.53352,6.24,4.96,0.7864000000000001,28.0,10.0,6.333333333333333,37.0,18.666666666666668,11.0,0.594,5.333333333333333,2.6666666666666665,0.54,4.666666666666667,3.3333333333333335,0.7166666666666667,27.6,10.0,8.0,37.2,18.6,10.8,0.5850000000000001,5.6,2.6,0.4908,4.4,3.4,0.78,32.3,11.7,7.5,36.9,22.0,12.6,0.5825,4.9,2.4,0.5204,6.2,4.7,0.7716000000000001,23.0,14.222222222222221,10.0,34.333333333333336,15.666666666666666,9.333333333333334,0.6103333333333334,2.3333333333333335,0.8888888888888888,0.3333333333333333,4.111111111111111,3.4444444444444446,0.8703333333333334,124.71655328798188,0.4165,124.66666666666669,45.666666666666664,31.333333333333332,90.66666666666669,45.666666666666664,0.5036666666666666,45.333333333333336,20.666666666666668,0.4576666666666666,17.333333333333332,12.666666666666666,0.7243333333333334,27,14,13
